registrationid,vendorid,code,name,email,address1,address2,address3,city,state,zipcode,phone,fax,contact,active
11997,12035,X190,"A.A. DUCKETT, INC",,1989 ARENA DRIVE,,,TRENTON,NJ,08610,609-585-5666,609-585-1191,,0
11855,12035,X190,"A.A. DUCKETT, INC",gseaman@aaduckett.com,1989 ARENA DRIVE,,,TRENTON,NJ,08610,609-585-5666,609-585-1191,,0
31,31,0021,A.A.H.P.E.R.D.  PUB.,,1900 ASSOCIATION DRIVE,"RESTON, VA 22091",                           *,RESTON,VA,220910000,0000000000,0000000000,,1
473,473,044B,A.B. DICK CO.,,811 JEFFERSON ROAD,"ROCHESTER, N.Y.  14623",                           *,ROCHESTER,NY,146230000,0000000000,0000000000,,1
469,469,0447,A.B. DICK COMPANY,,811 JEFFERSON ROAD,,,ROCHESTER,NY,14623,800-752-5139,800-388-8042,,0
462,462,0440,A.B.DICK CO.,,20 BALFOUR DRIVE,,(716)475-9050              *,ROCHESTER,NY,14621,,,,0
511,511,0487,A.B.DICK CO.,,901 HADLEY RD.,"SO. PLAINFIELD, N.J. 07080",609-756-4040               *,SO. PLAINFIELD,NJ,070800000,6097564040,0000000000,,0
6342,6342,7308,A.B.DICK COMPANY,,3200 BRIGHTON HENRIETTA TL RD,,716-475-9050               *,ROCHESTER,NY,14623,,,,1
4729,4729,5014,A.B.I. TECH,,811 JEFFERSON ROAD,"ROCHESTER, N.Y. 14692",                           *,ROCHESTER,NY,146920000,0000000000,0000000000,,1
5881,5881,6826,"A.C. COLBY MACHINERY CO., INC.",,226 E. JERICHO TURNPIKE,"MINEOLA, N.Y. 11501",                           *,MINEOLA,NY,115010000,0000000000,0000000000,,1
3862,3862,3898,"A.C. DAUGHTRY, INC.",,381 MAIN ROAD,,                           *,MONTVILLE,NJ,07045,973-335-3931,973-331-5503,,0
11673,11704,X010,"A.C. DAUGHTRY, INC.",,381 MAIN ROAD,,,MONTVILLE,NJ,07045,973-335-3931,973-331-5503,,1
2808,2808,2844,A.C. ELECTRIC SUPPLY,,1143 SO. HWY 9,"CAPE MAY CH, N.J. 08210",                           *,CAPE MAY CH,NJ,082100000,0000000000,0000000000,,1
12886,13400,0234,"A.C. MCGUNNIGLE & COMPANY, INC.",mcgunnigle@verizon.net,100 MARKET STREET,,,KENILWORTH,NJ,07033,908-298-8600,908-298-8620,,1
8127,8127,8448,A.C. MOORE,,O.O.B. 03/08,,,,  ,,973-299-3900,973-299-3933,,0
4124,4124,4173,"A.C. SCHULTES, INC.",,664 SOUTH EVERGREEN AVENUE,,                           *,WOODBURY HEIGHTS,NJ,08097,856-845-5656,,,1
9514,9514,,A.D.D. WareHouse,www.addwarehouse.com,300 Northwest 70th Avenue,Suite 102,,Plantation,FL,33317,954-792-8944,1-954-792-8545,,0
498,498,0474,A.E. MACADM & CO.,,65 MAXESS ROAD,"MELVILLE, N.Y. 11747",                           *,MELVILLE,NY,117470000,0000000000,0000000000,,0
14088,15483,R554,"A.E. STONE, INC.",,1435 DOUGHTY ROAD,,,EGG HARBOR TWP.,NJ,08234,609-641-2781,,,1
5010,5010,5682,A.F. ROCKLAND PLUMBING,,13 HIGHVIEW AVENUE,"ORANGEBURG, N.Y. 10962",                           *,ORANGEBURG,NY,109620000,0000000000,0000000000,,1
4633,4633,4709,A.H. HUMMERT SEED CO.,,4500 EARTH CITY EXPRESSWAY,"EARTH CITY, MO 63045",800-325-3055               *,EARTH CITY,MO,630450000,8003253055,0000000000,,1
2293,2293,2325,A.K.A. SPORTING GOODS INC.,,1324 NEW MARKET AVE,"SO. PLAINFIELD, N.J. 07080",908-753-8112               *,SO. PLAINFIELD,NJ,070800000,9087538112,0000000000,,1
11669,11700,X006,"A.L.M. ELECTRIC CO., INC",,78 FANNY ROAD,,,BOONTON,NJ,07005,973-402-2211,973-402-2212,,1
4334,4334,4390,A.M. LEONARD,,241 FOX DRIVE,,,PIQUA,OH,45356,888-558-8665,800-433-0633,,1
12538,12918,X749,A.M.E. Inc.,,1275 Bloomfield Avenue Bldg 2 Suite 17B,,,Fairfield,NJ,07004,973-884-4100,973-884-4103,,1
12112,12210,X439,"A.M.K. ELECTRICAL, LLC",,404 Lincoln Avenue,,,Rutherford,NJ,07070,201 635-0303,201 636-2020,,1
2970,2970,3007,A.M.L. DISTRIBUTING CO.,,375 GREAT NECK RD.,"GREAT NECK, N.Y. 11201",                           *,GREAT NECK,NY,112010000,0000000000,0000000000,,1
1471,1471,1469,A.M.S. AUTO SUPPLY,,45 COLUMBIA AVE,"THORNWOOD, N.Y. 10594",914-769-9491               *,THORNWOOD,NY,105940000,9147699491,0000000000,,1
7521,7521,9315,A.N. PALMER,,1720 W. IRVING PARK RD.,"SCHAUMBURG, IL 60193",                           *,SCHAUMBURG,IL,601930000,0000000000,0000000000,,1
11670,11701,X007,A.N.A. PAINTING CORP.,,172 LINDEN STREET,,,HACKENSACK,NJ,07601,201-487-5510,201-487-1342,,1
15090,1610724,8983,A.O.M. Inc dba Creative Kids,isaac@creativekidsteacherstore.com,42 Clifton Avenue,,,Lakewood,NJ,08701,732-363-9696 X 3,732-363-9048,,1
1872,1872,1890,"A.R.T. STUDIO CLAY CO., INC.",,9320 MICHIGAN AVENUE,,800-323-0212               *,STURTEVANT,WI,53117,877-ART-CLAY,262-884-4343,,0
12510,12877,X723,A.T. EQUIPMENT SALES CORPORATION,,130 BROOK STREET   SUITE LL-1,,,SCARSDALE,NY,10583,914-472-7222,914-472-7223,,1
10407,10407,1381,"A.TITAN INSTRUMENTS, INC.",www.atitan.com,97 MAIN STREET,,,HAMBURG,NY,14075,877-284-8281,716-848-9296,,1
12727,13051,8138,A.W. Meyer,,589 Broad Ave.,,,RIDGEFIELD,NJ,07657,201-945-5500 ,201-945-8168,,1
6336,6336,7302,A.W. PELLER & ASSOC.,,210 6TH AVENUE,"HAWTHORNE, N.J. 07506",                           *,HAWTHORNE,NJ,075060000,0000000000,0000000000,,1
15049,1610610,T309,A1 COMMUNITY CESSPOOL SERVICES,,180 BLYDENBURGH ROAD,,,ISLANDIA,NY,11749,631-609-2884,631-234-1532,,1
15425,1620972,T490,A1 Construction Service Inc.,ac@a1constructionservice.com,2468 N Jerusalem Rd Ste 1,,,North Bellmore,NY,11355,516-422-2700 ,516-499-3222 ,,1
15842,1711098,9648,A1 School Supplies ,cindy@a1schoolsupplies.com,1235 38th Street,,,Brooklyn,NY,11218-1928,386-228-5131 ,,,1
14667,1432069,8744,"A2S, INC.",tmw@a2s.com,400 OSER AVENUE  SUITE 1650,,,HAUPPAUGE,NY,11788,631-501-1057,,,1
6536,6536,7521,A3 HEADWEAR,,66 WHITERSPOON ST. #1000,,                           *,PRINCETON,NJ,08542,609-252-0360,609-252-9444,,1
14959,1434625,T267,AA COMPLETE PROPERTY SERVICE,carlton0415@optonline.net,51 CLIFTON AVENUE  #C-1402,,,NEWARK,NJ,07104,973-902-8207,973-556-1102,,0
1337,1337,1329,AA DISCOUNT OFFICE SUPPLY,,297 AIRMONT AVENUE,"MAHWAH, N.J. 07430",201-825-8136               *,MAHWAH,NJ,074300000,2018258136,0000000000,,1
12347,12600,X618,AA ELECTRICAL CONTRACTORS & DESIGN INC.,,331 FAIRFIELD ROAD   UNIT B5,,,FREEHOLD,NJ,07728,732-410-4651,732-410-4652,,1
14945,1434611,T259,"AAA Advanced Plumbing & Drain Cleaning, Inc.",advancedplmbg@aol.com,P.O. Box 2056,,,Woodland Park,NJ,07424,973-278-1948,973-742-4405,,1
3389,3389,3410,AAA BIG & TAG CO.,,3388 N. AVONDALE AVE,,                           *,CHICAGO,IL,60618,773-539-2979,773-539-2933,,0
7158,7158,8555,AAA COMPUTER TECHNOLOGY PLUS,,85C OLD OAK LANE,"LEVITTOWN, N.Y. 11756",                           *,LEVITTOWN,NY,117560000,0000000000,0000000000,,1
13142,14013,R025,"AAA COOLERATION SERVICE, INC.",aaacool1962@yahoo.com,15 BRIDGE STREET,,,GARNERVILLE,NY,10923,845-947-2113,845-947-5310,,1
15043,1610603,T304,"AAA EQUIPMENT RENTALS, INC.",aaaequipmentrentals@gmail.com,10 WEST STREET,,,NYACK,NY,10960,845-353-3450,845-353-1054,,1
15666,1623333,T613,AAA Facility Solutions ,armando.aaafs@gmail.com,"11 Middlebury Blvd, Suite 1",,,Randolph,NJ,07869,973-998-6229 ,973-998-6233 ,,1
14994,1566579,T277,AAA FACILITY SOLUTIONS LLC,,111 KINDERKAMACK ROAD  SUITE 300B,,,EDGEWATER,NJ,07070,201-881-0828,201-881-0828,,1
2794,2794,2830,AAA JANITORIAL SUPPLIES,,137 N. MAIN ST.,"SPRING VALLEY, NY 10977",914-352-0483     352-9175  *,SPRING VALLEY,NY,109770000,9143520483,0003529175,,1
14158,15564,L040,AAA Lead Professionals,,6 WHITE DOVE COURT,,,LAKEWOOD,NJ,08701,732-668-9078,,,1
14308,15912,R645,"AAA LEAD, ASBESTOS & MOLD",,77 PENSION ROAD,,,MANALAPAN TWP.,NJ,07726,732-882-5741,,,0
14293,15865,6896,"AAA OFFICE SUPPLIES, INC.",christianp@aaaofficesupplies.com,18915  142nd AVENUE  suite #155,,,WOODINVILLE,WA,98072,800-949-2717,425-296-4257,,0
11671,11702,X008,AAA PAVING & CONTRACTING INC,,4 TALLMAN PLACE,,,TALLMAN,NY,10982,845-357-0803,,,1
14301,15900,R638,"AAA PEST CONTROL, LLC",,25 FARNHAM AVENUE,,,GARFIELD,NJ,07026,201-835-5769 cell,,,1
3514,3514,3535,"AAA QUALITY MAINTENANCE, INC.",,3792 ROUTE 27,,                           *,PRINCETON,NJ,08540,732-951-1006,732-951-1008,,1
4517,4517,4590,AAA TRIPE A SUPPLIES INC.,,24 JEANNE DR.,"NEWBURGH, NY 12550",914-566-4200     F566-4292 *,NEWBURGH,NY,125500000,9145664200,0005664292,,1
8162,8162,,aaaaaaaaaaaa,,,,,,  ,,,,,0
8365,8365,,aaadisplays.com,quotes@aaadisplays.com,6653 Powers Ave.,Suite 21,,Jacksonville,FL,32217,866.421.0961,,,0
2964,2964,3001,AACO HARDWARE,,78-S WASHINGTON AVE.,"BERGENFIELD, N.J. 07621",                           *,BERGENFIELD,NJ,076210000,0000000000,0000000000,,1
15401,1620946,9306,AAF FLANDERS,,,,,,,,,,,0
3918,3918,3959,AAI/NORMAN R.,,128 RAYMOND AVENUE,,888-223-2003               *,SOUTH ORANGE,NJ,07079,732-684-0898,,,0
14699,1432122,R882,AARCO ENVIRONMENTAL SERVICES,,2 AMBOY AVENUE,,,WOODBRIDGE,NJ,07095,732-750-0289,732-636-1716,,1
12918,13457,0587,"Aarco Products, Inc.",sales@aarcoproducts.com,21 OLD DOCK ROAD,,,YAPHANK,NY,11980,631-924-5461,631-924-5843,,1
13313,14195,3789,AARDVARK PROMOTIONAL PRODUCTS,,127 CABOT STREET,,,WEST BABYLON,NY,11704,631-414-7457,631-414-7463,,1
13162,2881,2918,AARDVARK SWIM & SPORT,,14221-A WILLARD ROAD  SUITE 1050,,  ,CHANTILLY,VA,20151,800-729-1577,,,1
2881,2881,2918,AARDVARK SWIM & SPORT,,14221-A WILLARD ROAD  SUITE 1050,,  ,CHANTILLY,VA,20151,800-729-1577,,,1
4676,4676,4752,AARON & COMPANY,,10 INDUSTRIAL ROAD,,800-227-6677               *,NEW BRUNSWICK,NJ,08901,732-247-4500,,,0
5504,5504,6352,AARON LIPPMAN CO.,,99-107 NEWARK ST.,"NEWARK, NJ  07103",                           *,NEWARK,NJ,071030000,0000000000,0000000000,,1
12781,13286,5115,AARON SOLUTIONS COMPANY,,P.O. BOX 1276,,,LANGHORNE,PA,19047,215-828-6008,,,1
2882,2882,2919,AAROW PRODUCTION,,69 HAMPTON PLACE,"FREEPORT, N.Y. 11520",                           *,FREEPORT,NY,115200000,0000000000,0000000000,,1
549,549,0525,AAVIM,,220 SMITHONIA RD,"WONTERVILLE, GA 30683",706-742-5355               *,WONTERVILLE,GA,306830000,7067425355,0000000000,,0
4906,4906,5401,AB + S,,435 RAHWAY AVE,ELIZABETH N.J. 07202,                           *,ELIZABETH N.J. 07202,54,401435072,0000000000,0000000000,,1
14939,1434605,T253,AB&C HOME IMPROVEMENTS,bmisyak@gmail.com,75 BROAD STREET,,,BRANCHVILLE,NJ,07826,862-266-0590,,,1
1949,1949,1968,Abacus Sports Installations,,2330 Dairy Road,,703-739-8833     739-8872  *,Lancaster,PA,17601,717-560-8050,,,1
4892,4892,5291,ABALINE SUPPLY,,Attn: Yocheved Fishman,14 CHELSEA COURT,                           *,LAKEWOOD,NJ,08701,732-730-1601,877-788-7799,,1
6129,6129,7097,ABALINE SUPPLY,yfishman@abalinesupply.com,600 MARKLEY STREET,,,PORT READING,NJ,07064,732-582-0200,732-596-1308,,1
13531,14414,R221,"ABATE TECH, INC.",,30 MAPLE AVENUE,,,LUMBERTON,NJ,08048,609-265-2107,,,1
13093,13923,1811,"ABBALLE PLUMBING & HEATING SUPPLY CO., INC.",angel@abballe.com,366 HILLSIDE AVENUE,,,WILLISTON PARK,NY,11596,516-746-7700,,,1
1796,13923,1811,"ABBALLE PLUMBING & HEATING SUPPLY CO., INC.",angelo@abballe.com,366 HILLSIDE AVENUE,,,WILLISTON PARK,NY,11596,516-746-7700,,,1
1071,1071,1050,ABBE LUMBER CO.,,200 AVENEL STREET,,947-1221                   *,AVENEL,NJ,07001,732-634-2000,732-634-1665,,1
1831,1831,1847,ABBEY ICE COMPANY,,ONE HOFFMAN ST.,"SPRING VALLEY, NY 10977",914-356-1700     F356-1767 *,SPRING VALLEY,NY,109770000,9143561700,0003561767,,1
3356,3356,3379,ABBEY RENT ALL,,301 SO. BROADWAY,"HICKSVILLE, N.Y. 11801",                           *,HICKSVILLE,NY,118010000,0000000000,0000000000,,1
12272,12517,X562,ABBRY SECURITY,,120 ARLINGTON AVENUE,,,BLOOMFIELD,NJ,07003,973-418-3555,973-429-5506,,0
8059,8059,,ABC,,,,,,  ,,,,,0
8073,8073,,ABC,,,,,,  ,,,,,0
12224,12452,X522,ABC FIRE & SAFETY INC.,,750 FAIRFIELD AVENUE,,,KENILWORTH,NJ,07033,908-259-9200,908-259-9021,,1
15355,1620898,9258,ABC Music NY LLC ,,263 4th Avenue,,,Bay Shore,NY,11706,516-847-2068 ,,,0
8704,8704,0018,ABC SCHOOL SUPPLY,ORDERS@ABCSCHOOLSUPPLY.COM,PO BOX 369,,,LANDISVILLE,PA,17538,800-669-4222,717-653-7930,,1
27,27,0018,ABC SCHOOL SUPPLY,,1035 ROXBURY DR.,,,WESTBURY,NY,11590,,,,0
914,914,0902,"ABC SCHOOL SUPPLY, INC.",,P.O. BOX 1579,,,APPLETON,WI,54912-1579,888-388-3224,888-388-6344,,1
14288,15813,R629,ABCO HVACR SUPPLY & SOLUTIONS,badams@abco.co,1941 RUTGERS UNIVERSITY ROAD,,,LAKEWOOD,NJ,08701,732-994-4700,732-994-4710,,0
10077,10077,,ABCO Refrigeration,,40 Vreeland Ave.,,,Totowa,NJ,07512,9738126500,9738128959,,0
7008,7008,8308,ABCO REFRIGERATION SUPPLY,,80 WEST POST ROAD,"WHITE PLAINS, N.Y. 10606",                           *,WHITE PLAINS,NY,106060000,0000000000,0000000000,,1
5120,5120,5796,ABCO REFRIGERATOR SUPPLY,,225 CHARLOTTE STREET,"HICKSVILLE, N.Y. 11801",                           *,HICKSVILLE,NY,118010000,0000000000,0000000000,,1
8074,8074,,ABD SCHOOL SUPPLIES,,100 WALNUT STREET,,,CHAMPLAIN,NY,12919,800-650-0063,888-335-6744,,1
1074,8074,1053,ABD SCHOOL SUPPLIES,,100 WALNUT STREET,,,CHAMPLAIN,NY,12919,800-650-0063,888-335-6744,,1
11685,11717,X021,ABE Fran LLC dba All Bright Electric ,,100 SNAKE HILL ROAD,,,WEST NYACK ,NY,10994,845-358-1200,845-358-1247,,1
7206,7206,8612,ABEE PRINTING CORP,,305-1 KNICKERBOCKER AVE,"BOHEMIA, N.Y. 11716",516-567-4879               *,BOHEMIA,NY,117160000,5165674879,0000000000,,1
7569,7569,9438,ABEKA BOOKS,,5409 RAWSON LANE BOX 18000,"PENSACOLA, FL 32503",                           *,PENSACOLA,FL,325030000,0000000000,0000000000,,1
8611,8611,,Abilities,,,,,Metuchen,NJ,08840,,,,0
14567,1429924,R804,"ABITRONIX, LLC",halmaida@abitronix.com,27 IRONIA ROAD  SUITE 4,,,FLANDERS,NJ,07836,973-584-7550,,,1
8650,8650,8284,ABIUTEES,,23 ADAMS STREET,,,METUCHEN ,NJ,08840,732-494-1513,,,1
13534,14417,R224,"ABJ SPRINKLER, INC.",,100 DELSEA DR. S.  SUITE 300,,,GLASSBORO,NJ,08028,856-881-8068,856-881-1605,,1
7377,7377,9011,ABLE AMERICA SUPPLY CO.,,P.O. BOX 7124,"HACKETTSTOWN, N.J. 07840",908-850-4545     850-4220  *,HACKETTSTOWN,NJ,078400000,9088504545,0008504220,,1
13811,14983,R388,ABLE CLEANING SERVICE,info@AbleCleaningInc.com,1819 UNDERWOOD BLVD. SUITE 3,,,DELRAN,NJ,08075,609-386-5577,856-513-0993,,1
13217,14099,R060,"ABLE COMMERCIAL REPAIR, INC.",acrnj@comcas.net,109 BASH ROAD,,,TOMS RIVER,NJ,08753,732-506-0093,,,0
12998,13739,X961,ABLE MECHANICAL INC.,,280 ROUTE 35,,,RED BANK,NJ,07701,732-495-3800,,,1
4873,4873,5272,ABLE OFFICE PRODUCTS,,105 SYLVANIA PLACE #A,,,SOUTH PLAINFIELD,NJ,07080,908-822-9988,,,0
15626,1623285,T582,Able Painting Company LLC ,ablepaintingcompanyllc@gmail.com,"140 Albemarle Avenue, Suite A1",,,Ewing,NJ,08638,609-222-0654 ,609-362-3636 ,,1
13273,14155,R112,ABM ,daniel.mucci@abm.com,40 SAW MILL RIVER ROAD,,,HAWTHORNE,NY,10532,914-495-9450,,,0
15473,1621020,T519,ABM Building Solutions ,alvaro.ramirezjr@abm.com,242 Old New Brunswick Road Suite 430,,,Piscataway,NJ,08854,732-268-9356 ,,,1
13802,14972,R382,ABM Onsite Services,evan.gugliuzza@abm.com,708 West Colfax Ave.,,,Kenilworth,NJ,07033,908-259-3444,866-473-9856,,1
14811,1432266,8788,"ABM, INC.",,One Liberty Plaza,,,New York,NY,10006,201-424-7428,,,1
14026,15395,R509,"ABOFFS PAINTS, INC.",,33 GERARD STREET  SUITE 204,,,HUNTINGTON ,NY,11743,631-427-2008,631-824-9170,,1
4508,4508,4581,ABOLINS INCORPORATED,,2811 SOUTH 12TH STREET,,,TACOMA,WA,98405,800-562-2200,253-272-9090,,1
14716,1432139,R899,ABOVE IT ALL ROOFING,frank@1aboveitall.com,105 B BASSETT HIGHWAY,,,DOVER,NJ,07801,833-285-3626,,,1
14996,1566581,T279,ABOVE LEVEL FENCING,,725 WYNGATE ROAD,,,SOMERDALE,NJ,08083,856-745-2052,214-240-1567,,1
14499,15989,R770,"ABR CONTROLS, LLC",pipp@ptd.net,26 JENNIFER LANE,,,MORRISVILLE,PA,19067,484-244-5588,,,1
5905,5905,6850,ABRASIVE ACCESSORIES,,4900 PRESTON RD,,,FRISCO,TX,75034,800-367-5886,,,1
7860,7860,5426,ABRASIVE EXPRESS,"challam@ix,netcom.com",3345 N. NEVADA ST. #1,,,CHANDLER,AZ,85225-1174,800-941-4777,480-926-0033,,0
16425,1711959,M011,ABS Facility Solutions,esteban.cardona@absfacilitysolutions.com,84 Oak Avenue,,,Blackwood,NJ,08012,856-796-0830,,,1
11672,11703,X009,ABS Pump Repair Inc.,,89 ALLEN BOULEVARD,,,FARMINGDALE,NY,10507,631-694-3890,631-694-2986,,1
2855,2855,2892,ABS PUMP REPAIR INC.,,80 ALLEN BLVD,,                           *,FARMINGDALE,NY,11735,631-694-3890,631-694-2986,,0
12303,12550,X592,"ABSOLUTE COATINGS, INC.",,38 PORTMAN ROAD,,,NEW ROCHELLE,NY,10801,914-636-0700,914-636-0822,,1
1960,1960,1979,"ABSOLUTE CONNECTIONS, INC.",,1520 ROUTE 9W,P.O. BOX 356,                           *,WEST PARK,NY,12493,888-605-0511,845-331-6198,,1
1486,1486,1485,Absolute Fence Services Inc.,,63 Beaverbrook Road Suite #103A,,516-775-1232               *,Lincoln Park,NJ,07035,973-332-1189,973-646-8406,,1
8824,8824,8468,Absolute Fencing Gear Inc.,info@absolutefencinggear.com,28 E. Chimney Rock Road,,,Bridgewater,NJ,08807,732-868-9003,732-868-9133,,1
12475,12762,X696,"ABSOLUTE GENERAL CONTRACTING, INC.",,1229 AVENUE U,,,BROOKLYN,NY,11229,718-236-3602,718-232-4603,,1
3237,3237,3261,"ABSOLUTE PACKAGING & SUPPLY, INC.",,319 E. 22ND STREET,,                           *,PATERSON,NJ,07514,973-278-0202,973-278-0044,,1
12669,13153,X810,"ABSOLUTE PROTECTIVE SYSTEMS, INC.",,6 KELLOGG COURT,,,EDISON,NJ,08817,732-287-4500 x117,732-287-4502,,1
15431,1620978,T494,ABSTRACT ROOFING & CONSTRUCTION CO.,pryan@arcjc.co,84 SUSSEX STREET,,,JERSEY CITY,NJ,07302,516-551-4223,,,1
15220,1614888,T394,AC Daughtry Inc ,heatherk@acdsecurity.com,381 Main Road,,,Montville,NJ, 07045,973-335-3931 ,,,1
5712,5712,6569,"AC ENVELOPE, INC.",,51C HEISSER LANE,,516-273-1650               *,FARMINGDALE,NY,11735,516-420-0646,516-753-2205,,1
7872,7872,5785,AC RADIO SUPPLY INC,,1539 WEST PASSYUNK AVE,,,PHILADELPHIA,PA,19145,215-462-9379,215-462-9382,,1
13116,13862,2199,AC SPORTSWEAR INC.,,194 S. BAYVIEW AVENUE,,,AMITYVILLE,NY,11701,631-598-1899,,,0
7378,7378,9012,AC SUPPLY CO,,1746 WINDING GLEN DRIVE,"ST. CHARLES, MO 63303",1-800-536-0238   466-4354  *,ST. CHARLES,MO,633030000,1800536023,0004664354,,0
7263,7263,8675,AC SUPPLY CO.,,P.O. BOX 1523,,                           *,ST. CHARLES,MO,63302,800-536-0238,800-466-4354,,0
3857,14213,3893,AC Video Solutions,andrea@acvideosolutions.com,50 S. Center Street,,,Roseland,NJ,07068,201-303-1303,,,1
13331,14213,3893,AC Video Solutions,andrea@acvideosolutions.com,50 S. Center Street,,,Roseland,NJ,07068,201-303-1303,,,1
4480,4480,4549,"ACADEMIC BOOK SERVICES, INC.",,P.O. BOX 934064,,,ATLANTA,GA,31193-4064,800-252-6657,800-442-3440,,1
8401,8401,T194,Academic Communication Assoc.,,PO BOX 4279,,,OCEANSIDE,CA,92052-4279,,,,1
2112,2112,2131,ACADEMIC HOMECARE & SURGICAL,,59 THROCKMORTON ST,"FREEHOLD, N.J. 07728",908-521-4442               *,FREEHOLD,NJ,077280000,9085214442,0000000000,,1
9835,9835,F002,ACADEMIC INNOVATIONS          ,,,,,,,,,,,1
1638,1638,1640,ACADEMIC MUSIC SERVICES,,28 BICENTENNIAL DRIVE,,                           *,NASHUA,NH,03062,603-891-0423,603-791-0121,,1
8775,8775,8232,ACADEMIC OPTICS,,72 WARWICK WAY,,,SOUTHAMPTON,NJ,08088,,,,1
7574,7574,9445,ACADEMIC PLANNERS PLUS,,5028 LOALNUT LANE,,                           *,MOHNTOO,PA,19540,800-332-2426,888-999-4884,,1
11457,10801,7676,ACADEMIC SUPERSTORE,,2101 E SAINT ELMO ROAD ,SUITE 360,,AUSTIN,TX,78744,800-220-9305,,,1
6689,10801,7676,ACADEMIC SUPERSTORE,contact@academicsuperstore.com,2101 E SAINT ELMO ROAD ,SUITE 360,,AUSTIN,TX,78744,800-220-9305,,,1
1871,1871,1889,ACADEMIC SUPPLIERS,,1380 GREG STREET SUITE 234,,,SPARKS,NV,89431,800-266-2892,866-540-3292,,0
2538,11398,2575,ACADEMIC THERAPY PUBLICATIONS,sales@academictherapy.com,20 COMMERCIAL BLVD,,,NOVATO,CA,94949,800-422-7249,888-287-9975,,1
11582,11398,2575,ACADEMIC THERAPY PUBLICATIONS,,20 COMMERCIAL BLVD,,,NOVATO,CA,94949,800-422-7249,888-287-9975,,1
12465,12739,X687,Academy Construction Inc.,,7 East Garden Place,,,Pompton Plains,NJ,07444,973-832-4244,973-832-4243,,1
12408,12663,5957,Academy Furniture and Supplies ,,"107 Trumbull Street, Bldg. E1",,,Elizabeth,NJ,07206,877-687-2223,877-687-2223,,1
2491,2491,2526,ACADEMY PRESS,,100 MCKINLEY AVENUE,,,BLACKWOOD,NJ,08012,856-346-4300,856-346-4308,,1
4646,11084,4722,"ACADEMY PRO HAIR, INC.",joemarcino@comcast.net,62 CEDAR SWAMP RD,,,DEEP RIVER,CT,06417,1-888-805-6979-ext 7,1-866-884-4528,,1
11517,11084,4722,"ACADEMY PRO HAIR, INC.",DBMExtensions@comcast.net,62 CEDAR SWAMP RD,,,DEEP RIVER,CT,06417,1-888-805-6979-ext 7,1-866-884-4528,,1
15458,1621005,9332,ACBC LLC ,acbc.llc@gmail.com,1013 Galvin Road S,,,Bellevue,NE,68005,402-291-0765 ,,,1
14002,15359,R490,ACCARDI COMPANIES,rcampanella@accardicompanies.com,76-15 MYRTLE AVENUE,,,GLENDALE,NY,11385,718-793-6900,,,1
13826,15000,5509,"ACCELERATE LEARNING, INC.",shaena@acceleratelearning.com,5177 RICHMOND AVENUE  SUITE 1025,,,HOUSTON,TX,77056,800-531-0864,281-833-4520,,1
3740,3740,3768,ACCENT HARDWOOD FLOORING,,ROUTE 25,,                         ,MIDDLE ISLAND,NY,11953,,,,1
14430,1117760,R724,ACCENT LANDSCAPING,Slazio@accentirrigation.com,39 FREDERICK STREET,,,TOMS RIVER,NJ,08757,848-221-6228,,,0
5981,5981,6949,ACCESS OFFICE SUPPLY,,1091 RIVER AVE,,                           ,LAKEWOOD,NJ,08701,,,,1
5049,5049,5723,ACCESS RENTALS INC.,,39 HARRISON AVENUE,,                           ,HARRISON,NJ,07029,,,,1
938,938,0922,ACCETRON CORPORATION,,518-7 OLD POST ROAD #262,,,EDISON,NJ,08817,908-294-0866,908-431-1005,,1
5547,5547,6395,ACCO BRAND USA LLC (GBC),,P.O. BOX 10,,,EAST TEXAS,PA,18046,800-723-4000,800-914-8178,,1
716,716,0695,Acco Brands Corporation dba Acco Brands USA LLC  ,,P.O. Box 718716,,908-225-2244               *,Chicago,IL,60677-8716,800-217-7116,847-403-4889,,1
5922,5922,6870,"ACCOMMODATION MOLLEN, INC.",mglantz@accomodation-mollen.com,2150 KUBACH ROAD,,,PHILADELPHIA,PA,19116,215-739-2115,215-739-4571,,0
